stop_name_encoded,hour,day_of_week,is_weekend,is_peak_hour,stop_sequence,direction_id,is_interchange,delay_minutes
4,6,6,1,0,3,1,0,1.43
5,6,1,0,0,4,1,0,0.0
20,6,0,0,0,5,1,0,0.07
22,6,6,1,0,6,1,0,0.28
17,6,0,0,0,7,1,0,0.32
16,6,5,1,0,8,1,0,0.82
23,6,5,1,0,9,1,0,1.07
9,6,6,1,0,10,1,0,1.37
21,6,3,0,0,11,1,0,1.41
1,6,1,0,0,12,1,0,1.78
15,6,2,0,0,13,1,0,1.89
12,6,4,0,0,14,1,0,2.33
7,6,3,0,0,15,1,0,2.44
24,6,4,0,0,16,1,0,2.53
0,7,2,0,0,17,1,1,4.02
25,7,6,1,0,18,1,0,2.83
6,7,4,0,0,19,1,0,0.0
8,7,3,0,0,20,1,0,0.39
3,7,1,0,0,21,1,0,0.61
19,7,5,1,0,22,1,0,0.88
2,7,4,0,0,23,1,0,1.1
13,7,4,0,0,24,1,0,1.3
11,7,6,1,0,25,1,0,1.58
10,7,1,0,0,26,1,0,1.65
18,7,2,0,0,27,1,0,1.75
14,6,0,0,0,1,1,0,0.0
26,6,1,0,0,2,1,0,0.19
4,6,5,1,0,3,1,0,0.32
5,6,1,0,0,4,1,0,0.64
20,6,6,1,0,5,1,0,0.85
22,6,4,0,0,6,1,0,0.86
17,6,6,1,0,7,1,0,0.94
16,6,5,1,0,8,1,0,1.3
23,6,0,0,0,9,1,0,1.63
9,6,1,0,0,10,1,0,1.64
21,6,3,0,0,11,1,0,1.75
1,7,1,0,0,12,1,0,1.87
15,7,6,1,0,13,1,0,2.2
12,7,5,1,0,14,1,0,2.21
7,7,5,1,0,15,1,0,2.26
24,7,3,0,0,16,1,0,2.66
0,7,4,0,0,17,1,1,4.41
25,7,2,0,0,18,1,0,2.87
6,7,3,0,0,19,1,0,2.92
8,7,1,0,0,20,1,0,0.0
3,7,1,0,0,21,1,0,0.36
19,7,2,0,0,22,1,0,0.79
2,7,2,0,0,23,1,0,1.2
13,7,3,0,0,24,1,0,1.4
11,7,2,0,0,25,1,0,1.74
10,7,0,0,0,26,1,0,1.84
18,7,3,0,0,27,1,0,1.99
14,6,5,1,0,1,1,0,2.27
26,6,2,0,0,2,1,0,0.0
4,6,2,0,0,3,1,0,0.1
5,6,5,1,0,4,1,0,0.12
20,6,6,1,0,5,1,0,0.21
22,6,4,0,0,6,1,0,0.5
17,6,1,0,0,7,1,0,0.71
16,6,4,0,0,8,1,0,1.16
23,6,2,0,0,9,1,0,1.57
9,6,4,0,0,10,1,0,1.74
21,6,6,1,0,11,1,0,1.87
1,6,2,0,0,12,1,0,2.06
15,6,1,0,0,13,1,0,2.35
12,6,6,1,0,14,1,0,2.48
7,6,3,0,0,15,1,0,0.0
24,6,4,0,0,16,1,0,0.2
0,6,0,0,0,17,1,1,1.92
25,6,4,0,0,18,1,0,0.0
6,6,5,1,0,19,1,0,0.47
8,6,6,1,0,20,1,0,0.86
3,6,0,0,0,21,1,0,0.93
19,6,0,0,0,22,1,0,1.36
2,6,2,0,0,23,1,0,1.6
13,6,2,0,0,24,1,0,2.05
11,6,1,0,0,25,1,0,2.45
10,6,4,0,0,26,1,0,0.0
18,6,3,0,0,27,1,0,0.01
14,6,3,0,0,1,1,0,0.0
26,6,2,0,0,2,1,0,0.32
4,6,6,1,0,3,1,0,0.45
5,6,0,0,0,4,1,0,0.52
20,6,4,0,0,5,1,0,0.93
22,6,6,1,0,6,1,0,1.43
17,6,3,0,0,7,1,0,1.69
16,6,0,0,0,8,1,0,0.0
23,6,6,1,0,9,1,0,0.14
9,6,2,0,0,10,1,0,0.15
21,6,1,0,0,11,1,0,0.6
1,6,2,0,0,12,1,0,0.66
15,6,3,0,0,13,1,0,0.95
12,6,1,0,0,14,1,0,1.09
7,7,0,0,0,15,1,0,1.36
24,7,0,0,0,16,1,0,1.69
0,7,5,1,0,17,1,1,3.31
25,7,5,1,0,18,1,0,2.11
6,7,0,0,0,19,1,0,2.18
8,7,6,1,0,20,1,0,2.63
3,7,2,0,0,21,1,0,0.0
19,7,4,0,0,22,1,0,0.3
2,7,5,1,0,23,1,0,0.6
13,7,3,0,0,24,1,0,0.93
11,7,6,1,0,25,1,0,1.02
10,7,6,1,0,26,1,0,1.48
18,7,0,0,0,27,1,0,1.69
18,7,6,1,0,1,0,0,0.74
10,7,0,0,0,2,0,0,0.77
11,7,4,0,0,3,0,0,0.85
13,7,5,1,0,4,0,0,1.22
2,7,3,0,0,5,0,0,1.26
19,7,3,0,0,6,0,0,1.56
3,7,3,0,0,7,0,0,0.0
8,7,2,0,0,8,0,0,0.19
6,7,2,0,0,9,0,0,0.34
25,7,4,0,0,10,0,0,0.52
0,7,5,1,0,11,0,1,2.17
24,7,1,0,0,12,0,0,1.16
7,7,2,0,0,13,0,0,1.4
12,7,2,0,0,14,0,0,1.73
15,7,2,0,0,15,0,0,0.0
1,7,0,0,0,16,0,0,0.37
21,7,3,0,0,17,0,0,0.47
9,7,3,0,0,18,0,0,0.49
23,7,3,0,0,19,0,0,0.62
16,7,0,0,0,20,0,0,0.0
17,7,2,0,0,21,0,0,0.03
22,7,0,0,0,22,0,0,0.0
20,7,0,0,0,23,0,0,0.3
5,7,6,1,0,24,0,0,0.47
4,7,4,0,0,25,0,0,0.85
26,7,5,1,0,26,0,0,0.9
14,7,1,0,0,27,0,0,0.94
14,8,2,0,1,1,1,0,0.0
26,8,4,0,1,2,1,0,0.0
4,8,4,0,1,3,1,0,3.01
5,8,6,1,1,4,1,0,2.3
20,8,6,1,1,5,1,0,2.77
22,8,3,0,1,6,1,0,3.93
17,8,3,0,1,7,1,0,4.07
16,8,0,0,1,8,1,0,2.76
23,8,4,0,1,9,1,0,4.41
9,8,5,1,1,10,1,0,4.64
21,8,1,0,1,11,1,0,4.74
1,8,3,0,1,12,1,0,4.28
15,8,2,0,1,13,1,0,4.47
12,8,0,0,1,14,1,0,6.41
7,8,3,0,1,15,1,0,5.95
24,8,6,1,1,16,1,0,5.36
0,8,6,1,1,17,1,1,0.0
25,8,2,0,1,18,1,0,0.0
6,8,6,1,1,19,1,0,3.4
8,8,2,0,1,20,1,0,2.88
3,8,1,0,1,21,1,0,4.05
19,8,0,0,1,22,1,0,4.18
2,8,2,0,1,23,1,0,3.74
13,8,1,0,1,24,1,0,0.0
11,8,0,0,1,25,1,0,2.43
10,8,1,0,1,26,1,0,2.66
18,8,2,0,1,27,1,0,1.87
18,7,4,0,0,1,0,0,1.17
10,7,2,0,0,2,0,0,1.33
11,7,0,0,0,3,0,0,1.64
13,7,1,0,0,4,0,0,2.09
2,7,1,0,0,5,0,0,2.39
19,7,2,0,0,6,0,0,2.51
3,7,1,0,0,7,0,0,2.52
8,7,3,0,0,8,0,0,0.0
6,7,0,0,0,9,0,0,0.01
25,7,0,0,0,10,0,0,0.45
0,7,1,0,0,11,0,1,2.65
24,7,0,0,0,12,0,0,1.11
7,7,3,0,0,13,0,0,1.61
12,7,3,0,0,14,0,0,1.79
15,7,2,0,0,15,0,0,2.17
1,7,6,1,0,16,0,0,2.37
21,7,6,1,0,17,0,0,2.61
9,7,4,0,0,18,0,0,2.92
23,7,3,0,0,19,0,0,3.36
16,7,3,0,0,20,0,0,0.0
17,7,0,0,0,21,0,0,0.38
22,7,5,1,0,22,0,0,0.59
20,7,6,1,0,23,0,0,0.8
5,7,3,0,0,24,0,0,0.0
4,7,6,1,0,25,0,0,0.12
26,7,4,0,0,26,0,0,0.17
14,8,0,0,1,27,0,0,1.93
14,8,0,0,1,1,1,0,1.55
26,8,2,0,1,2,1,0,3.45
4,8,1,0,1,3,1,0,0.0
5,8,0,0,1,4,1,0,1.78
20,8,6,1,1,5,1,0,3.39
22,8,1,0,1,6,1,0,2.69
17,8,4,0,1,7,1,0,4.19
16,8,4,0,1,8,1,0,3.76
23,8,1,0,1,9,1,0,4.6
9,8,2,0,1,10,1,0,4.62
21,8,5,1,1,11,1,0,0.0
1,8,0,0,1,12,1,0,1.72
15,8,4,0,1,13,1,0,1.79
12,8,0,0,1,14,1,0,3.0
7,8,6,1,1,15,1,0,1.73
24,8,5,1,1,16,1,0,3.87
0,8,6,1,1,17,1,1,5.73
25,8,2,0,1,18,1,0,4.28
6,8,3,0,1,19,1,0,3.42
8,8,0,0,1,20,1,0,0.0
3,8,2,0,1,21,1,0,2.19
19,8,5,1,1,22,1,0,2.57
2,8,6,1,1,23,1,0,3.21
13,8,3,0,1,24,1,0,1.85
11,8,3,0,1,25,1,0,3.94
10,8,3,0,1,26,1,0,4.08
18,8,4,0,1,27,1,0,3.89
18,7,1,0,0,1,0,0,0.0
10,7,2,0,0,2,0,0,0.19
11,7,4,0,0,3,0,0,0.32
13,7,4,0,0,4,0,0,0.68
2,7,6,1,0,5,0,0,0.93
19,7,1,0,0,6,0,0,0.97
3,7,4,0,0,7,0,0,1.08
8,7,3,0,0,8,0,0,1.42
6,7,5,1,0,9,0,0,1.46
25,7,6,1,0,10,0,0,1.88
0,7,5,1,0,11,0,1,3.61
24,7,1,0,0,12,0,0,2.43
7,7,4,0,0,13,0,0,2.84
12,7,1,0,0,14,0,0,0.0
15,7,0,0,0,15,0,0,0.34
1,7,5,1,0,16,0,0,0.62
21,7,3,0,0,17,0,0,0.76
9,7,0,0,0,18,0,0,1.19
23,7,0,0,0,19,0,0,1.59
16,7,6,1,0,20,0,0,1.92
17,7,0,0,0,21,0,0,2.35
22,7,5,1,0,22,0,0,2.78
20,7,0,0,0,23,0,0,0.0
5,8,6,1,1,24,0,0,2.81
4,8,3,0,1,25,0,0,3.0
26,8,5,1,1,26,0,0,2.45
14,8,1,0,1,27,0,0,0.0
14,8,4,0,1,1,1,0,1.7
26,8,6,1,1,2,1,0,3.1
4,8,2,0,1,3,1,0,0.0
5,8,1,0,1,4,1,0,2.43
20,8,1,0,1,5,1,0,1.99
22,8,2,0,1,6,1,0,3.69
17,8,0,0,1,7,1,0,0.0
16,8,0,0,1,8,1,0,2.4
23,8,3,0,1,9,1,0,1.92
9,8,6,1,1,10,1,0,3.17
21,8,6,1,1,11,1,0,3.25
1,8,4,0,1,12,1,0,4.75
15,8,2,0,1,13,1,0,0.0
12,8,2,0,1,14,1,0,1.48
7,8,6,1,1,15,1,0,2.91
24,8,1,0,1,16,1,0,2.69
0,8,2,0,1,17,1,1,3.99
25,8,3,0,1,18,1,0,4.08
6,8,6,1,1,19,1,0,0.0
8,8,2,0,1,20,1,0,0.0
3,8,5,1,1,21,1,0,1.06
19,8,0,0,1,22,1,0,2.15
2,8,4,0,1,23,1,0,0.0
13,8,0,0,1,24,1,0,1.77
11,8,1,0,1,25,1,0,2.57
10,8,0,0,1,26,1,0,2.27
18,8,6,1,1,27,1,0,3.73
18,7,3,0,0,1,0,0,0.0
10,7,6,1,0,2,0,0,0.34
11,7,2,0,0,3,0,0,0.67
13,7,6,1,0,4,0,0,0.8
2,7,1,0,0,5,0,0,0.0
19,7,4,0,0,6,0,0,0.08
3,7,6,1,0,7,0,0,0.29
8,7,3,0,0,8,0,0,0.76
6,7,2,0,0,9,0,0,0.0
25,7,3,0,0,10,0,0,0.0
0,7,2,0,0,11,0,1,1.47
24,7,6,1,0,12,0,0,0.69
7,7,1,0,0,13,0,0,0.9
12,7,5,1,0,14,0,0,1.34
15,7,2,0,0,15,0,0,0.0
1,7,5,1,0,16,0,0,0.11
21,7,6,1,0,17,0,0,0.12
9,7,2,0,0,18,0,0,0.45
23,7,0,0,0,19,0,0,0.63
16,7,4,0,0,20,0,0,1.06
17,7,4,0,0,21,0,0,1.3
22,8,2,0,1,22,0,0,3.16
20,8,2,0,1,23,0,0,4.77
5,8,3,0,1,24,0,0,5.29
4,8,4,0,1,25,0,0,5.24
26,8,1,0,1,26,0,0,4.12
14,8,0,0,1,27,0,0,5.74
14,8,4,0,1,1,1,0,3.07
26,8,6,1,1,2,1,0,0.0
4,8,4,0,1,3,1,0,0.0
5,8,3,0,1,4,1,0,0.0
20,8,0,0,1,5,1,0,1.83
22,8,2,0,1,6,1,0,2.31
17,8,6,1,1,7,1,0,1.94
16,8,3,0,1,8,1,0,2.74
23,8,2,0,1,9,1,0,3.39
9,8,2,0,1,10,1,0,0.0
21,8,5,1,1,11,1,0,2.99
1,8,2,0,1,12,1,0,2.41
15,8,0,0,1,13,1,0,1.99
12,8,1,0,1,14,1,0,2.28
7,8,5,1,1,15,1,0,3.48
24,8,3,0,1,16,1,0,3.72
0,8,1,0,1,17,1,1,4.77
25,8,4,0,1,18,1,0,3.35
6,8,1,0,1,19,1,0,2.82
8,8,4,0,1,20,1,0,3.13
3,8,2,0,1,21,1,0,4.52
19,8,4,0,1,22,1,0,3.94
2,8,0,0,1,23,1,0,3.84
13,8,6,1,1,24,1,0,5.36
11,8,0,0,1,25,1,0,5.83
10,8,0,0,1,26,1,0,5.07
18,9,5,1,1,27,1,0,6.08
18,7,4,0,0,1,0,0,0.0
10,7,2,0,0,2,0,0,0.17
11,7,5,1,0,3,0,0,0.58
13,7,5,1,0,4,0,0,0.62
2,7,0,0,0,5,0,0,1.06
19,7,5,1,0,6,0,0,1.34
3,7,3,0,0,7,0,0,1.75
8,7,2,0,0,8,0,0,1.97
6,7,0,0,0,9,0,0,2.29
25,7,2,0,0,10,0,0,2.56
0,7,4,0,0,11,0,1,0.0
24,7,0,0,0,12,0,0,0.0
7,7,0,0,0,13,0,0,0.0
12,7,3,0,0,14,0,0,0.08
15,7,6,1,0,15,0,0,0.52
1,7,2,0,0,16,0,0,0.63
21,7,0,0,0,17,0,0,1.11
9,7,1,0,0,18,0,0,0.0
23,8,2,0,1,19,0,0,2.67
16,8,3,0,1,20,0,0,2.42
17,8,5,1,1,21,0,0,3.14
22,8,4,0,1,22,0,0,3.8
20,8,2,0,1,23,0,0,3.6
5,8,2,0,1,24,0,0,3.76
4,8,1,0,1,25,0,0,2.5
26,8,1,0,1,26,0,0,0.0
14,8,2,0,1,27,0,0,2.89
14,8,6,1,1,1,1,0,3.26
26,8,1,0,1,2,1,0,4.73
4,8,1,0,1,3,1,0,4.51
5,8,1,0,1,4,1,0,3.94
20,8,3,0,1,5,1,0,4.4
22,8,3,0,1,6,1,0,5.67
17,8,1,0,1,7,1,0,4.63
16,8,4,0,1,8,1,0,0.0
23,8,0,0,1,9,1,0,2.35
9,8,6,1,1,10,1,0,0.0
21,8,4,0,1,11,1,0,2.5
1,8,2,0,1,12,1,0,1.88
15,8,0,0,1,13,1,0,0.0
12,8,5,1,1,14,1,0,2.8
7,8,2,0,1,15,1,0,1.83
24,8,3,0,1,16,1,0,2.66
0,8,4,0,1,17,1,1,4.34
25,8,0,0,1,18,1,0,0.0
6,8,5,1,1,19,1,0,2.0
8,8,3,0,1,20,1,0,2.46
3,8,2,0,1,21,1,0,2.46
19,8,2,0,1,22,1,0,3.59
2,8,2,0,1,23,1,0,2.95
13,9,6,1,1,24,1,0,3.93
11,9,5,1,1,25,1,0,0.0
10,9,1,0,1,26,1,0,1.71
18,9,1,0,1,27,1,0,2.94
18,7,6,1,0,1,0,0,0.27
10,7,0,0,0,2,0,0,0.0
11,7,1,0,0,3,0,0,0.0
13,7,3,0,0,4,0,0,0.33
2,7,1,0,0,5,0,0,0.57
19,7,1,0,0,6,0,0,0.99
3,7,4,0,0,7,0,0,1.39
8,7,0,0,0,8,0,0,1.69
6,7,5,1,0,9,0,0,2.12
25,7,1,0,0,10,0,0,2.22
0,7,2,0,0,11,0,1,3.55
24,7,4,0,0,12,0,0,2.31
7,7,6,1,0,13,0,0,2.57
12,7,1,0,0,14,0,0,3.04
15,7,5,1,0,15,0,0,3.06
1,8,0,0,1,16,0,0,5.03
21,8,6,1,1,17,0,0,5.22
9,8,1,0,1,18,0,0,4.93
23,8,6,1,1,19,0,0,6.89
16,8,1,0,1,20,0,0,5.41
17,8,6,1,1,21,0,0,7.15
22,8,3,0,1,22,0,0,7.22
20,8,0,0,1,23,0,0,7.55
5,8,2,0,1,24,0,0,7.18
4,8,6,1,1,25,0,0,7.53
26,8,2,0,1,26,0,0,7.67
14,8,5,1,1,27,0,0,9.55
14,8,5,1,1,1,1,0,2.32
26,8,6,1,1,2,1,0,2.22
4,8,0,0,1,3,1,0,0.0
5,8,1,0,1,4,1,0,2.84
20,8,3,0,1,5,1,0,2.96
22,8,6,1,1,6,1,0,3.3
17,8,6,1,1,7,1,0,4.03
16,8,2,0,1,8,1,0,3.87
23,8,5,1,1,9,1,0,3.94
9,8,6,1,1,10,1,0,0.0
21,8,2,0,1,11,1,0,2.37
1,8,0,0,1,12,1,0,1.65
15,8,5,1,1,13,1,0,2.86
12,8,1,0,1,14,1,0,4.04
7,8,1,0,1,15,1,0,4.24
24,8,5,1,1,16,1,0,4.01
0,8,2,0,1,17,1,1,6.51
25,8,5,1,1,18,1,0,5.34
6,8,5,1,1,19,1,0,5.6
8,8,5,1,1,20,1,0,0.0
3,8,6,1,1,21,1,0,0.0
19,9,2,0,1,22,1,0,1.98
2,9,5,1,1,23,1,0,2.31
13,9,6,1,1,24,1,0,2.23
11,9,4,0,1,25,1,0,2.4
10,9,0,0,1,26,1,0,3.19
18,9,2,0,1,27,1,0,3.55
18,7,2,0,0,1,0,0,0.81
10,7,6,1,0,2,0,0,1.24
11,7,1,0,0,3,0,0,1.5
13,7,2,0,0,4,0,0,1.74
2,7,2,0,0,5,0,0,1.76
19,7,1,0,0,6,0,0,1.93
3,7,5,1,0,7,0,0,0.0
8,7,4,0,0,8,0,0,0.0
6,7,1,0,0,9,0,0,0.0
25,7,1,0,0,10,0,0,0.27
0,7,0,0,0,11,0,1,2.34
24,7,6,1,0,12,0,0,0.98
7,7,2,0,0,13,0,0,1.34
12,8,0,0,1,14,0,0,0.0
15,8,1,0,1,15,0,0,1.11
1,8,5,1,1,16,0,0,0.0
21,8,6,1,1,17,0,0,2.98
9,8,6,1,1,18,0,0,0.0
23,8,4,0,1,19,0,0,1.38
16,8,5,1,1,20,0,0,0.0
17,8,6,1,1,21,0,0,1.76
22,8,0,0,1,22,0,0,2.62
20,8,3,0,1,23,0,0,2.92
5,8,5,1,1,24,0,0,0.0
4,8,2,0,1,25,0,0,1.45
26,8,1,0,1,26,0,0,2.66
14,8,6,1,1,27,0,0,2.44
14,8,0,0,1,1,1,0,3.42
26,8,4,0,1,2,1,0,4.34
4,8,3,0,1,3,1,0,4.27
5,8,2,0,1,4,1,0,0.0
20,8,0,0,1,5,1,0,3.22
22,8,0,0,1,6,1,0,3.26
17,8,0,0,1,7,1,0,2.52
16,8,1,0,1,8,1,0,0.0
23,8,6,1,1,9,1,0,2.89
9,8,1,0,1,10,1,0,2.36
21,8,4,0,1,11,1,0,3.34
1,8,2,0,1,12,1,0,3.56
15,8,5,1,1,13,1,0,3.46
12,8,1,0,1,14,1,0,3.42
7,8,2,0,1,15,1,0,3.57
24,8,0,0,1,16,1,0,3.95
0,8,4,0,1,17,1,1,4.44
25,8,5,1,1,18,1,0,4.21
6,9,0,0,1,19,1,0,0.0
8,9,4,0,1,20,1,0,1.9
3,9,6,1,1,21,1,0,2.41
19,9,4,0,1,22,1,0,2.18
2,9,6,1,1,23,1,0,3.06
13,9,3,0,1,24,1,0,3.9
11,9,3,0,1,25,1,0,4.8
10,9,0,0,1,26,1,0,3.09
18,9,6,1,1,27,1,0,4.4
18,7,1,0,0,1,0,0,0.36
10,7,4,0,0,2,0,0,0.4
11,7,6,1,0,3,0,0,0.85
13,7,6,1,0,4,0,0,0.95
2,7,3,0,0,5,0,0,1.11
19,7,0,0,0,6,0,0,0.0
3,7,4,0,0,7,0,0,0.18
8,7,3,0,0,8,0,0,0.21
6,7,0,0,0,9,0,0,0.47
25,7,5,1,0,10,0,0,0.51
0,7,0,0,0,11,0,1,2.14
24,8,6,1,1,12,0,0,3.94
7,8,4,0,1,13,0,0,3.57
12,8,3,0,1,14,0,0,3.33
15,8,2,0,1,15,0,0,4.99
1,8,0,0,1,16,0,0,4.44
21,8,5,1,1,17,0,0,4.62
9,8,2,0,1,18,0,0,4.85
23,8,6,1,1,19,0,0,4.55
16,8,0,0,1,20,0,0,4.95
17,8,6,1,1,21,0,0,5.01
22,8,4,0,1,22,0,0,6.55
20,8,1,0,1,23,0,0,6.54
5,8,6,1,1,24,0,0,7.47
4,8,3,0,1,25,0,0,6.53
26,8,0,0,1,26,0,0,7.79
14,8,6,1,1,27,0,0,7.35
14,8,4,0,1,1,1,0,4.35
26,8,5,1,1,2,1,0,4.66
4,8,4,0,1,3,1,0,4.87
5,8,5,1,1,4,1,0,5.02
20,8,0,0,1,5,1,0,4.23
22,8,0,0,1,6,1,0,4.48
17,8,0,0,1,7,1,0,5.67
16,8,6,1,1,8,1,0,4.69
23,8,2,0,1,9,1,0,5.17
9,8,3,0,1,10,1,0,5.61
21,8,6,1,1,11,1,0,6.03
1,8,6,1,1,12,1,0,7.23
15,8,2,0,1,13,1,0,7.5
12,8,6,1,1,14,1,0,7.33
7,8,2,0,1,15,1,0,7.64
24,8,2,0,1,16,1,0,0.0
0,9,6,1,1,17,1,1,3.09
25,9,3,0,1,18,1,0,1.94
6,9,6,1,1,19,1,0,2.64
8,9,1,0,1,20,1,0,3.71
3,9,6,1,1,21,1,0,3.11
19,9,5,1,1,22,1,0,0.0
2,9,3,0,1,23,1,0,2.46
13,9,5,1,1,24,1,0,1.98
11,9,0,0,1,25,1,0,2.67
10,9,1,0,1,26,1,0,2.69
18,9,4,0,1,27,1,0,2.04
18,7,5,1,0,1,0,0,0.63
10,7,4,0,0,2,0,0,0.9
11,7,1,0,0,3,0,0,1.38
13,7,2,0,0,4,0,0,1.6
2,7,3,0,0,5,0,0,1.76
19,7,3,0,0,6,0,0,2.01
3,7,4,0,0,7,0,0,2.23
8,7,0,0,0,8,0,0,2.28
6,8,3,0,1,9,0,0,4.03
25,8,4,0,1,10,0,0,5.21
0,8,1,0,1,11,0,1,5.89
24,8,3,0,1,12,0,0,4.33
7,8,0,0,1,13,0,0,4.83
12,8,5,1,1,14,0,0,7.03
15,8,3,0,1,15,0,0,5.47
1,8,2,0,1,16,0,0,5.85
21,8,2,0,1,17,0,0,0.0
9,8,1,0,1,18,0,0,2.05
23,8,4,0,1,19,0,0,3.16
16,8,5,1,1,20,0,0,2.45
17,8,3,0,1,21,0,0,3.2
22,8,6,1,1,22,0,0,2.62
20,8,6,1,1,23,0,0,3.7
5,8,3,0,1,24,0,0,3.64
4,8,0,0,1,25,0,0,4.76
26,8,5,1,1,26,0,0,5.02
14,8,2,0,1,27,0,0,4.31
14,8,4,0,1,1,1,0,0.0
26,8,5,1,1,2,1,0,1.65
4,8,2,0,1,3,1,0,2.08
5,8,3,0,1,4,1,0,2.14
20,8,3,0,1,5,1,0,3.74
22,8,6,1,1,6,1,0,3.6
17,8,4,0,1,7,1,0,0.0
16,8,2,0,1,8,1,0,0.0
23,8,1,0,1,9,1,0,2.03
9,8,4,0,1,10,1,0,1.77
21,8,5,1,1,11,1,0,2.44
1,8,2,0,1,12,1,0,2.47
15,8,0,0,1,13,1,0,3.48
12,9,1,0,1,14,1,0,4.27
7,9,3,0,1,15,1,0,3.38
24,9,5,1,1,16,1,0,0.0
0,9,6,1,1,17,1,1,3.85
25,9,0,0,1,18,1,0,2.5
6,9,0,0,1,19,1,0,3.22
8,9,2,0,1,20,1,0,0.0
3,9,6,1,1,21,1,0,1.44
19,9,0,0,1,22,1,0,0.0
2,9,4,0,1,23,1,0,2.39
13,9,5,1,1,24,1,0,1.79
11,9,3,0,1,25,1,0,3.18
10,9,2,0,1,26,1,0,1.93
18,9,5,1,1,27,1,0,3.71
18,7,2,0,0,1,0,0,0.0
10,7,4,0,0,2,0,0,0.15
11,7,2,0,0,3,0,0,0.32
13,7,6,1,0,4,0,0,0.71
2,7,4,0,0,5,0,0,1.04
19,7,5,1,0,6,0,0,1.13
3,8,4,0,1,7,0,0,2.42
8,8,3,0,1,8,0,0,4.08
6,8,2,0,1,9,0,0,0.0
25,8,2,0,1,10,0,0,2.98
0,8,4,0,1,11,0,1,4.35
24,8,2,0,1,12,0,0,1.79
7,8,3,0,1,13,0,0,2.67
12,8,6,1,1,14,0,0,0.0
15,8,4,0,1,15,0,0,0.0
1,8,4,0,1,16,0,0,0.0
21,8,4,0,1,17,0,0,3.11
9,8,3,0,1,18,0,0,2.61
23,8,5,1,1,19,0,0,3.44
16,8,5,1,1,20,0,0,2.41
17,8,2,0,1,21,0,0,4.17
22,8,4,0,1,22,0,0,3.18
20,8,6,1,1,23,0,0,3.53
5,8,1,0,1,24,0,0,4.84
4,8,2,0,1,25,0,0,3.32
26,8,0,0,1,26,0,0,4.95
14,8,1,0,1,27,0,0,4.07
14,8,3,0,1,1,1,0,4.82
26,8,4,0,1,2,1,0,4.09
4,8,2,0,1,3,1,0,4.88
5,8,2,0,1,4,1,0,5.84
20,8,2,0,1,5,1,0,6.08
22,8,0,0,1,6,1,0,5.95
17,8,0,0,1,7,1,0,7.23
16,8,4,0,1,8,1,0,0.0
23,8,4,0,1,9,1,0,2.52
9,8,3,0,1,10,1,0,1.9
21,8,3,0,1,11,1,0,3.41
1,9,4,0,1,12,1,0,3.18
15,9,4,0,1,13,1,0,3.41
12,9,0,0,1,14,1,0,3.67
7,9,1,0,1,15,1,0,4.63
24,9,2,0,1,16,1,0,0.0
0,9,1,0,1,17,1,1,3.01
25,9,5,1,1,18,1,0,2.66
6,9,0,0,1,19,1,0,1.9
8,9,4,0,1,20,1,0,3.5
3,9,0,0,1,21,1,0,3.11
19,9,1,0,1,22,1,0,3.6
2,9,5,1,1,23,1,0,3.17
13,9,6,1,1,24,1,0,3.96
11,9,1,0,1,25,1,0,4.38
10,9,1,0,1,26,1,0,4.37
18,9,4,0,1,27,1,0,0.0
18,7,6,1,0,1,0,0,0.62
10,7,2,0,0,2,0,0,0.7
11,7,3,0,0,3,0,0,0.85
13,8,6,1,1,4,0,0,4.28
2,8,0,0,1,5,0,0,0.0
19,8,6,1,1,6,0,0,3.13
3,8,6,1,1,7,0,0,2.44
8,8,6,1,1,8,0,0,0.0
6,8,6,1,1,9,0,0,2.24
25,8,4,0,1,10,0,0,2.77
0,8,3,0,1,11,0,1,3.88
24,8,4,0,1,12,0,0,1.68
7,8,1,0,1,13,0,0,2.96
12,8,1,0,1,14,0,0,3.32
15,8,6,1,1,15,0,0,4.07
1,8,4,0,1,16,0,0,4.24
21,8,2,0,1,17,0,0,2.99
9,8,4,0,1,18,0,0,3.54
23,8,0,0,1,19,0,0,4.68
16,8,5,1,1,20,0,0,4.69
17,8,0,0,1,21,0,0,0.0
22,8,5,1,1,22,0,0,2.03
20,8,5,1,1,23,0,0,1.65
5,8,3,0,1,24,0,0,2.98
4,8,2,0,1,25,0,0,3.87
26,8,3,0,1,26,0,0,3.17
14,8,1,0,1,27,0,0,4.22
14,8,1,0,1,1,1,0,3.01
26,8,1,0,1,2,1,0,2.67
4,8,3,0,1,3,1,0,2.19
5,8,1,0,1,4,1,0,2.67
20,8,4,0,1,5,1,0,2.06
22,8,1,0,1,6,1,0,2.97
17,8,5,1,1,7,1,0,3.28
16,8,4,0,1,8,1,0,3.67
23,9,6,1,1,9,1,0,5.12
9,9,0,0,1,10,1,0,4.16
21,9,5,1,1,11,1,0,5.11
1,9,6,1,1,12,1,0,0.0
15,9,1,0,1,13,1,0,0.0
12,9,0,0,1,14,1,0,2.12
7,9,0,0,1,15,1,0,3.14
24,9,4,0,1,16,1,0,2.91
0,9,4,0,1,17,1,1,4.92
25,9,0,0,1,18,1,0,2.38
6,9,0,0,1,19,1,0,2.83
8,9,1,0,1,20,1,0,2.89
3,9,1,0,1,21,1,0,3.35
19,9,3,0,1,22,1,0,4.51
2,9,2,0,1,23,1,0,4.77
13,9,1,0,1,24,1,0,4.22
