station_id_encoded,hour,is_peak,station_congestion,stop_sequence,prev_delay,route_encoded,day_of_week,is_weekend,weather_severity,event_intensity,recovery_factor,delay_minutes,trip_id
62,9,1,1.0,6,8.22,1,0,0,0,0.0,0.1,8.24,SA_101518
26,9,1,1.0,7,8.24,1,1,0,0,0.0,0.1,8.4,SA_101518
99,9,1,1.0,8,8.4,1,0,0,0,0.0,0.1,8.78,SA_101518
88,9,1,1.0,9,8.78,1,5,1,0,0.0,0.1,8.98,SA_101518
88,9,1,1.0,1,0.0,1,3,0,0,0.0,0.1,3.9,SA_101519
100,9,1,1.0,2,3.9,1,4,0,0,0.0,0.1,4.85,SA_101519
27,9,1,1.0,3,4.85,1,4,0,0,0.0,0.1,5.39,SA_101519
63,9,1,1.0,4,5.39,1,2,0,1,0.0,0.1,8.59,SA_101519
98,10,1,1.0,5,8.59,1,6,1,0,0.0,0.1,8.95,SA_101519
13,10,1,1.0,6,8.95,1,0,0,0,0.0,0.1,9.54,SA_101519
75,10,1,1.0,7,9.54,1,0,0,0,0.0,0.1,9.9,SA_101519
108,10,1,1.0,8,9.9,1,2,0,0,0.0,0.1,10.56,SA_101519
57,10,1,1.0,9,10.56,1,2,0,0,0.0,0.1,10.24,SA_101519
56,9,1,1.0,1,0.0,1,2,0,0,0.0,0.1,1.84,SA_101520
107,9,1,1.0,2,1.84,1,3,0,0,0.0,0.1,3.36,SA_101520
74,9,1,1.0,3,3.36,1,5,1,0,0.0,0.1,3.92,SA_101520
12,9,1,1.0,4,3.92,1,0,0,0,0.0,0.1,5.06,SA_101520
97,9,1,1.0,5,5.06,1,3,0,0,0.0,0.1,5.76,SA_101520
62,9,1,1.0,6,5.76,1,2,0,0,0.0,0.1,5.99,SA_101520
26,9,1,1.0,7,5.99,1,0,0,0,0.0,0.1,6.9,SA_101520
99,10,1,1.0,8,6.9,1,3,0,0,0.0,0.1,6.82,SA_101520
88,10,1,1.0,9,6.82,1,5,1,0,0.0,0.1,6.72,SA_101520
88,10,1,1.0,1,0.0,1,3,0,1,0.0,0.1,4.82,SA_101521
100,10,1,1.0,2,4.82,1,5,1,0,0.0,0.1,5.33,SA_101521
27,10,1,1.0,3,5.33,1,2,0,0,0.0,0.1,6.18,SA_101521
63,10,1,1.0,4,6.18,1,5,1,0,0.0,0.1,6.36,SA_101521
98,10,1,1.0,5,6.36,1,0,0,0,0.0,0.1,7.45,SA_101521
13,10,1,1.0,6,7.45,1,2,0,0,0.0,0.1,8.19,SA_101521
75,10,1,1.0,7,8.19,1,0,0,0,0.0,0.1,8.32,SA_101521
108,10,1,1.0,8,8.32,1,4,0,1,0.0,0.1,10.56,SA_101521
57,10,1,1.0,9,10.56,1,1,0,0,0.0,0.1,10.88,SA_101521
56,10,1,1.0,1,0.0,1,5,1,0,0.0,0.1,3.07,SA_101522
107,10,1,1.0,2,3.07,1,1,0,0,0.0,0.1,4.19,SA_101522
74,10,1,1.0,3,4.19,1,1,0,0,0.0,0.1,4.33,SA_101522
12,10,1,1.0,4,4.33,1,5,1,0,0.0,0.1,4.91,SA_101522
97,10,1,1.0,5,4.91,1,2,0,1,0.0,0.1,8.14,SA_101522
62,10,1,1.0,6,8.14,1,4,0,0,0.0,0.1,8.4,SA_101522
26,10,1,1.0,7,8.4,1,0,0,2,0.0,0.1,13.72,SA_101522
99,10,1,1.0,8,13.72,1,3,0,1,0.0,0.1,15.75,SA_101522
88,10,1,1.0,9,15.75,1,0,0,0,0.0,0.1,15.34,SA_101522
88,10,1,1.0,1,0.0,1,3,0,0,0.0,0.1,2.82,SA_101523
100,10,1,1.0,2,2.82,1,0,0,0,0.0,0.1,3.77,SA_101523
27,10,1,1.0,3,3.77,1,5,1,0,0.0,0.1,4.89,SA_101523
63,10,1,1.0,4,4.89,1,4,0,0,0.0,0.1,5.33,SA_101523
98,10,1,1.0,5,5.33,1,3,0,0,0.0,0.1,5.99,SA_101523
13,10,1,1.0,6,5.99,1,6,1,0,0.0,0.1,6.63,SA_101523
75,10,1,1.0,7,6.63,1,2,0,0,0.0,0.1,7.29,SA_101523
108,10,1,1.0,8,7.29,1,0,0,1,0.0,0.1,10.41,SA_101523
57,10,1,1.0,9,10.41,1,0,0,0,0.0,0.1,10.01,SA_101523
56,10,1,1.0,1,0.0,1,3,0,1,0.0,0.1,4.16,SA_101524
107,10,1,1.0,2,4.16,1,2,0,0,0.0,0.1,4.95,SA_101524
74,10,1,1.0,3,4.95,1,2,0,0,0.0,0.1,5.78,SA_101524
12,10,1,1.0,4,5.78,1,5,1,0,0.0,0.1,7.02,SA_101524
97,10,1,1.0,5,7.02,1,6,1,0,0.0,0.1,7.5,SA_101524
62,10,1,1.0,6,7.5,1,5,1,1,0.0,0.1,10.84,SA_101524
26,10,1,1.0,7,10.84,1,5,1,0,0.0,0.1,10.77,SA_101524
99,10,1,1.0,8,10.77,1,5,1,1,0.0,0.1,13.5,SA_101524
88,10,1,1.0,9,13.5,1,5,1,0,0.0,0.1,13.28,SA_101524
88,10,1,1.0,1,0.0,1,5,1,0,0.0,0.1,1.77,SA_101525
100,10,1,1.0,2,1.77,1,4,0,0,0.0,0.1,3.2,SA_101525
27,10,1,1.0,3,3.2,1,2,0,1,0.0,0.1,7.13,SA_101525
63,10,1,1.0,4,7.13,1,5,1,2,0.0,0.1,12.27,SA_101525
98,10,1,1.0,5,12.27,1,2,0,0,0.0,0.1,12.14,SA_101525
13,10,1,1.0,6,12.14,1,2,0,0,0.0,0.1,12.13,SA_101525
75,10,1,1.0,7,12.13,1,1,0,0,0.0,0.1,11.28,SA_101525
108,10,1,1.0,8,11.28,1,4,0,0,0.0,0.1,10.74,SA_101525
57,10,1,1.0,9,10.74,1,5,1,1,0.0,0.1,12.51,SA_101525
56,10,1,1.0,1,0.0,1,0,0,1,0.0,0.1,5.06,SA_101526
107,10,1,1.0,2,5.06,1,3,0,0,0.0,0.1,5.15,SA_101526
74,10,1,1.0,3,5.15,1,6,1,0,0.0,0.1,5.73,SA_101526
12,10,1,1.0,4,5.73,1,0,0,0,0.0,0.1,6.77,SA_101526
97,10,1,1.0,5,6.77,1,4,0,0,0.0,0.1,7.55,SA_101526
62,10,1,1.0,6,7.55,1,3,0,1,0.0,0.1,10.52,SA_101526
26,10,1,1.0,7,10.52,1,4,0,0,0.0,0.1,10.43,SA_101526
99,10,1,1.0,8,10.43,1,2,0,1,0.0,0.1,13.11,SA_101526
88,10,1,1.0,9,13.11,1,3,0,0,0.0,0.1,12.56,SA_101526
88,10,1,1.0,1,0.0,1,2,0,1,0.0,0.1,5.16,SA_101527
100,10,1,1.0,2,5.16,1,0,0,0,0.0,0.1,5.27,SA_101527
27,10,1,1.0,3,5.27,1,0,0,0,0.0,0.1,5.95,SA_101527
63,10,1,1.0,4,5.95,1,3,0,1,0.0,0.1,8.67,SA_101527
98,10,1,1.0,5,8.67,1,3,0,0,0.0,0.1,9.07,SA_101527
13,10,1,1.0,6,9.07,1,5,1,0,0.0,0.1,9.32,SA_101527
75,10,1,1.0,7,9.32,1,4,0,2,0.0,0.1,14.14,SA_101527
108,10,1,1.0,8,14.14,1,5,1,2,0.0,0.1,18.36,SA_101527
57,10,1,1.0,9,18.36,1,4,0,0,0.0,0.1,16.79,SA_101527
56,10,1,1.0,1,0.0,1,5,1,0,0.0,0.1,3.08,SA_101528
107,10,1,1.0,2,3.08,1,2,0,0,0.0,0.1,4.02,SA_101528
74,10,1,1.0,3,4.02,1,3,0,0,0.0,0.1,4.79,SA_101528
12,10,1,1.0,4,4.79,1,0,0,0,0.0,0.1,5.43,SA_101528
97,10,1,1.0,5,5.43,1,4,0,0,0.0,0.1,5.87,SA_101528
62,10,1,1.0,6,5.87,1,4,0,0,0.0,0.1,6.32,SA_101528
26,10,1,1.0,7,6.32,1,0,0,0,0.0,0.1,6.44,SA_101528
99,10,1,1.0,8,6.44,1,5,1,0,0.0,0.1,6.92,SA_101528
88,10,1,1.0,9,6.92,1,4,0,0,0.0,0.1,7.4,SA_101528
88,10,1,1.0,1,0.0,1,6,1,0,0.0,0.1,1.31,SA_101529
100,10,1,1.0,2,1.31,1,2,0,0,0.0,0.1,2.41,SA_101529
27,10,1,1.0,3,2.41,1,3,0,0,0.0,0.1,3.61,SA_101529
63,10,1,1.0,4,3.61,1,0,0,0,0.0,0.1,4.53,SA_101529
98,11,0,1.0,5,4.53,1,3,0,1,0.0,0.1,6.22,SA_101529
13,11,0,1.0,6,6.22,1,6,1,0,0.0,0.1,5.61,SA_101529
75,11,0,1.0,7,5.61,1,4,0,0,0.0,0.1,5.24,SA_101529
108,11,0,1.0,8,5.24,1,4,0,0,0.0,0.1,4.61,SA_101529
57,11,0,1.0,9,4.61,1,6,1,0,0.0,0.1,4.16,SA_101529
56,10,1,1.0,1,0.0,1,0,0,0,0.0,0.1,2.41,SA_101530
107,10,1,1.0,2,2.41,1,2,0,0,0.0,0.1,3.45,SA_101530
74,10,1,1.0,3,3.45,1,1,0,0,0.0,0.1,4.25,SA_101530
12,10,1,1.0,4,4.25,1,0,0,0,0.0,0.1,4.45,SA_101530
97,10,1,1.0,5,4.45,1,1,0,0,0.0,0.1,5.54,SA_101530
62,10,1,1.0,6,5.54,1,6,1,1,0.0,0.1,8.41,SA_101530
26,10,1,1.0,7,8.41,1,5,1,0,0.0,0.1,8.66,SA_101530
99,11,0,1.0,8,8.66,1,1,0,0,0.0,0.1,7.38,SA_101530
88,11,0,1.0,9,7.38,1,2,0,0,0.0,0.1,5.93,SA_101530
88,11,0,1.0,1,0.0,1,5,1,2,0.0,0.1,5.43,SA_101531
100,11,0,1.0,2,5.43,1,1,0,0,0.0,0.1,4.41,SA_101531
27,11,0,1.0,3,4.41,1,6,1,0,0.0,0.1,4.26,SA_101531
63,11,0,1.0,4,4.26,1,5,1,1,0.0,0.1,5.87,SA_101531
98,11,0,1.0,5,5.87,1,6,1,1,0.0,0.1,6.76,SA_101531
13,11,0,1.0,6,6.76,1,1,0,2,0.0,0.1,9.61,SA_101531
75,11,0,1.0,7,9.61,1,6,1,0,0.0,0.1,7.41,SA_101531
108,11,0,1.0,8,7.41,1,2,0,0,0.0,0.1,6.74,SA_101531
57,11,0,1.0,9,6.74,1,1,0,0,0.0,0.1,6.05,SA_101531
56,10,1,1.0,1,0.0,1,1,0,0,0.0,0.1,1.9,SA_101532
107,11,0,1.0,2,1.9,1,1,0,0,0.0,0.1,2.49,SA_101532
74,11,0,1.0,3,2.49,1,0,0,0,0.0,0.1,3.61,SA_101532
12,11,0,1.0,4,3.61,1,0,0,1,0.0,0.1,5.96,SA_101532
97,11,0,1.0,5,5.96,1,0,0,0,0.0,0.1,5.12,SA_101532
62,11,0,1.0,6,5.12,1,2,0,0,0.0,0.1,5.15,SA_101532
26,11,0,1.0,7,5.15,1,5,1,0,0.0,0.1,4.59,SA_101532
99,11,0,1.0,8,4.59,1,6,1,0,0.0,0.1,4.12,SA_101532
88,11,0,1.0,9,4.12,1,4,0,0,0.0,0.1,4.42,SA_101532
88,11,0,1.0,1,0.0,1,1,0,0,0.0,0.1,1.09,SA_101533
100,11,0,1.0,2,1.09,1,6,1,0,0.0,0.1,1.52,SA_101533
27,11,0,1.0,3,1.52,1,1,0,0,0.0,0.1,2.41,SA_101533
63,11,0,1.0,4,2.41,1,2,0,0,0.0,0.1,2.64,SA_101533
98,11,0,1.0,5,2.64,1,1,0,0,0.0,0.1,2.85,SA_101533
13,11,0,1.0,6,2.85,1,0,0,2,0.0,0.1,6.96,SA_101533
75,11,0,1.0,7,6.96,1,4,0,0,0.0,0.1,5.67,SA_101533
108,11,0,1.0,8,5.67,1,3,0,0,0.0,0.1,5.07,SA_101533
57,11,0,1.0,9,5.07,1,1,0,1,0.0,0.1,6.4,SA_101533
56,11,0,1.0,1,0.0,1,6,1,0,0.0,0.1,1.5,SA_101534
107,11,0,1.0,2,1.5,1,0,0,2,0.0,0.1,6.19,SA_101534
74,11,0,1.0,3,6.19,1,3,0,0,0.0,0.1,5.48,SA_101534
12,11,0,1.0,4,5.48,1,4,0,2,0.0,0.1,9.01,SA_101534
97,11,0,1.0,5,9.01,1,3,0,0,0.0,0.1,7.11,SA_101534
62,11,0,1.0,6,7.11,1,0,0,1,0.0,0.1,7.87,SA_101534
26,11,0,1.0,7,7.87,1,5,1,0,0.0,0.1,6.71,SA_101534
99,11,0,1.0,8,6.71,1,5,1,2,0.0,0.1,9.83,SA_101534
88,11,0,1.0,9,9.83,1,3,0,0,0.0,0.1,8.5,SA_101534
88,11,0,1.0,1,0.0,1,2,0,0,0.0,0.1,1.8,SA_101535
100,11,0,1.0,2,1.8,1,6,1,2,0.0,0.1,6.22,SA_101535
27,11,0,1.0,3,6.22,1,6,1,0,0.0,0.1,5.6,SA_101535
63,11,0,1.0,4,5.6,1,3,0,0,0.0,0.1,4.78,SA_101535
98,11,0,1.0,5,4.78,1,1,0,0,0.0,0.1,3.91,SA_101535
13,11,0,1.0,6,3.91,1,1,0,0,0.0,0.1,3.37,SA_101535
75,11,0,1.0,7,3.37,1,6,1,0,0.0,0.1,3.51,SA_101535
108,11,0,1.0,8,3.51,1,6,1,0,0.0,0.1,3.66,SA_101535
57,11,0,1.0,9,3.66,1,5,1,1,0.0,0.1,5.42,SA_101535
56,11,0,1.0,1,0.0,1,2,0,0,0.0,0.1,0.97,SA_101536
107,11,0,1.0,2,0.97,1,0,0,0,0.0,0.1,1.94,SA_101536
74,11,0,1.0,3,1.94,1,1,0,2,0.0,0.1,7.36,SA_101536
12,11,0,1.0,4,7.36,1,6,1,1,0.0,0.1,7.72,SA_101536
97,11,0,1.0,5,7.72,1,5,1,0,0.0,0.1,6.4,SA_101536
62,11,0,1.0,6,6.4,1,4,0,0,0.0,0.1,5.43,SA_101536
26,11,0,1.0,7,5.43,1,5,1,0,0.0,0.1,4.71,SA_101536
99,11,0,1.0,8,4.71,1,1,0,0,0.0,0.1,4.63,SA_101536
88,11,0,1.0,9,4.63,1,1,0,0,0.0,0.1,4.68,SA_101536
88,11,0,1.0,1,0.0,1,5,1,0,0.0,0.1,1.74,SA_101537
100,11,0,1.0,2,1.74,1,0,0,0,0.0,0.1,1.64,SA_101537
27,11,0,1.0,3,1.64,1,3,0,0,0.0,0.1,2.08,SA_101537
63,11,0,1.0,4,2.08,1,1,0,2,0.0,0.1,6.79,SA_101537
98,11,0,1.0,5,6.79,1,5,1,2,0.0,0.1,9.75,SA_101537
13,11,0,1.0,6,9.75,1,6,1,0,0.0,0.1,7.94,SA_101537
75,11,0,1.0,7,7.94,1,5,1,0,0.0,0.1,6.42,SA_101537
108,11,0,1.0,8,6.42,1,2,0,0,0.0,0.1,5.59,SA_101537
57,11,0,1.0,9,5.59,1,3,0,1,0.0,0.1,6.96,SA_101537
56,11,0,1.0,1,0.0,1,4,0,0,0.0,0.1,1.45,SA_101538
107,11,0,1.0,2,1.45,1,0,0,0,0.0,0.1,2.22,SA_101538
74,11,0,1.0,3,2.22,1,4,0,1,0.0,0.1,4.53,SA_101538
12,11,0,1.0,4,4.53,1,3,0,1,0.0,0.1,6.46,SA_101538
97,11,0,1.0,5,6.46,1,3,0,1,0.0,0.1,7.5,SA_101538
62,11,0,1.0,6,7.5,1,3,0,0,0.0,0.1,6.2,SA_101538
26,11,0,1.0,7,6.2,1,4,0,0,0.0,0.1,5.58,SA_101538
99,11,0,1.0,8,5.58,1,6,1,0,0.0,0.1,5.31,SA_101538
88,11,0,1.0,9,5.31,1,3,0,1,0.0,0.1,6.15,SA_101538
88,11,0,1.0,1,0.0,1,5,1,1,0.0,0.1,4.02,SA_101539
100,11,0,1.0,2,4.02,1,4,0,0,0.0,0.1,4.29,SA_101539
27,11,0,1.0,3,4.29,1,3,0,0,0.0,0.1,4.0,SA_101539
63,11,0,1.0,4,4.0,1,5,1,0,0.0,0.1,3.31,SA_101539
98,12,0,1.0,5,3.31,1,6,1,1,0.0,0.1,5.15,SA_101539
13,12,0,1.0,6,5.15,1,2,0,2,0.0,0.1,8.14,SA_101539
75,12,0,1.0,7,8.14,1,6,1,0,0.0,0.1,6.63,SA_101539
108,12,0,1.0,8,6.63,1,3,0,0,0.0,0.1,5.71,SA_101539
57,12,0,1.0,9,5.71,1,4,0,0,0.0,0.1,5.59,SA_101539
56,11,0,1.0,1,0.0,1,1,0,2,0.0,0.1,5.22,SA_101540
107,11,0,1.0,2,5.22,1,3,0,1,0.0,0.1,7.0,SA_101540
74,11,0,1.0,3,7.0,1,1,0,1,0.0,0.1,8.22,SA_101540
12,11,0,1.0,4,8.22,1,5,1,0,0.0,0.1,6.82,SA_101540
97,11,0,1.0,5,6.82,1,2,0,0,0.0,0.1,5.57,SA_101540
62,11,0,1.0,6,5.57,1,0,0,0,0.0,0.1,5.08,SA_101540
26,11,0,1.0,7,5.08,1,6,1,0,0.0,0.1,4.7,SA_101540
99,12,0,1.0,8,4.7,1,2,0,1,0.0,0.1,6.57,SA_101540
88,12,0,1.0,9,6.57,1,3,0,1,0.0,0.1,7.4,SA_101540
88,12,0,1.0,1,0.0,1,1,0,2,0.0,0.1,5.62,SA_101541
100,12,0,1.0,2,5.62,1,6,1,2,0.0,0.1,9.21,SA_101541
27,12,0,1.0,3,9.21,1,1,0,0,0.0,0.1,8.14,SA_101541
63,12,0,1.0,4,8.14,1,4,0,0,0.0,0.1,6.79,SA_101541
98,12,0,1.0,5,6.79,1,1,0,1,0.0,0.1,7.89,SA_101541
13,12,0,1.0,6,7.89,1,4,0,1,0.0,0.1,8.43,SA_101541
75,12,0,1.0,7,8.43,1,5,1,0,0.0,0.1,6.68,SA_101541
108,12,0,1.0,8,6.68,1,6,1,0,0.0,0.1,5.99,SA_101541
57,12,0,1.0,9,5.99,1,6,1,0,0.0,0.1,5.02,SA_101541
56,11,0,1.0,1,0.0,1,0,0,2,0.0,0.1,5.66,SA_101542
107,12,0,1.0,2,5.66,1,3,0,0,0.0,0.1,5.17,SA_101542
74,12,0,1.0,3,5.17,1,4,0,0,0.0,0.1,4.61,SA_101542
12,12,0,1.0,4,4.61,1,0,0,0,0.0,0.1,4.59,SA_101542
97,12,0,1.0,5,4.59,1,1,0,0,0.0,0.1,4.7,SA_101542
62,12,0,1.0,6,4.7,1,1,0,0,0.0,0.1,4.27,SA_101542
26,12,0,1.0,7,4.27,1,0,0,0,0.0,0.1,3.97,SA_101542
99,12,0,1.0,8,3.97,1,6,1,0,0.0,0.1,3.74,SA_101542
88,12,0,1.0,9,3.74,1,1,0,0,0.0,0.1,4.03,SA_101542
88,12,0,1.0,1,0.0,1,5,1,0,0.0,0.1,1.84,SA_101543
100,12,0,1.0,2,1.84,1,5,1,0,0.0,0.1,2.58,SA_101543
27,12,0,1.0,3,2.58,1,0,0,1,0.0,0.1,5.51,SA_101543
63,12,0,1.0,4,5.51,1,4,0,0,0.0,0.1,4.72,SA_101543
98,12,0,1.0,5,4.72,1,4,0,0,0.0,0.1,4.03,SA_101543
13,12,0,1.0,6,4.03,1,0,0,1,0.0,0.1,5.41,SA_101543
75,12,0,1.0,7,5.41,1,4,0,0,0.0,0.1,5.33,SA_101543
108,12,0,1.0,8,5.33,1,6,1,0,0.0,0.1,5.02,SA_101543
57,12,0,1.0,9,5.02,1,6,1,0,0.0,0.1,4.6,SA_101543
13,6,0,1.0,1,0.0,1,4,0,0,0.0,0.1,1.31,SA_101546
75,6,0,1.0,2,1.31,1,5,1,0,0.0,0.1,2.88,SA_101546
108,6,0,1.0,3,2.88,1,4,0,0,0.0,0.1,3.1,SA_101546
57,6,0,1.0,4,3.1,1,6,1,0,0.0,0.1,3.32,SA_101546
88,6,0,1.0,1,0.0,1,2,0,0,0.0,0.1,1.93,SA_101552
100,6,0,1.0,2,1.93,1,3,0,0,0.0,0.1,2.73,SA_101552
27,6,0,1.0,3,2.73,1,1,0,0,0.0,0.1,3.2,SA_101552
63,6,0,1.0,4,3.2,1,2,0,0,0.0,0.1,3.44,SA_101552
98,6,0,1.0,5,3.44,1,4,0,0,0.0,0.1,3.31,SA_101552
13,6,0,1.0,6,3.31,1,5,1,0,0.0,0.1,3.59,SA_101552
75,6,0,1.0,7,3.59,1,0,0,1,0.0,0.1,6.21,SA_101552
108,6,0,1.0,8,6.21,1,4,0,0,0.0,0.1,5.82,SA_101552
57,6,0,1.0,9,5.82,1,5,1,0,0.0,0.1,5.64,SA_101552
18,6,0,1.0,1,0.0,2,3,0,0,0.0,0.1,1.97,SA_103533
14,6,0,1.0,2,1.97,2,4,0,0,0.0,0.1,2.51,SA_103533
113,6,0,1.0,3,2.51,2,6,1,0,0.0,0.1,3.14,SA_103533
46,6,0,1.0,4,3.14,2,0,0,1,0.0,0.1,6.1,SA_103533
24,6,0,1.0,1,0.0,2,5,1,1,0.0,0.1,3.53,SA_103535
80,6,0,1.0,2,3.53,2,5,1,0,0.0,0.1,3.55,SA_103535
54,6,0,1.0,3,3.55,2,5,1,1,0.0,0.1,5.49,SA_103535
58,6,0,1.0,4,5.49,2,3,0,0,0.0,0.1,4.63,SA_103535
76,6,0,1.0,5,4.63,2,4,0,0,0.0,0.1,3.85,SA_103535
60,6,0,1.0,6,3.85,2,3,0,0,0.0,0.1,4.07,SA_103535
18,6,0,1.0,7,4.07,2,1,0,2,0.0,0.1,7.99,SA_103535
14,6,0,1.0,8,7.99,2,1,0,0,0.0,0.1,6.24,SA_103535
113,6,0,1.0,9,6.24,2,4,0,0,0.0,0.1,5.06,SA_103535
46,6,0,1.0,10,5.06,2,6,1,0,0.0,0.1,4.54,SA_103535
32,6,0,1.0,1,0.0,2,3,0,0,0.0,0.1,1.79,SA_103537
40,6,0,1.0,2,1.79,2,0,0,0,0.0,0.1,2.08,SA_103537
48,6,0,1.0,3,2.08,2,5,1,0,0.0,0.1,2.57,SA_103537
4,6,0,1.0,4,2.57,2,5,1,0,0.0,0.1,2.94,SA_103537
72,6,0,1.0,5,2.94,2,4,0,0,0.0,0.1,2.81,SA_103537
24,6,0,1.0,6,2.81,2,6,1,0,0.0,0.1,3.35,SA_103537
80,6,0,1.0,7,3.35,2,1,0,0,0.0,0.1,3.43,SA_103537
54,6,0,1.0,8,3.43,2,1,0,0,0.0,0.1,3.86,SA_103537
58,6,0,1.0,9,3.86,2,5,1,0,0.0,0.1,3.27,SA_103537
76,6,0,1.0,10,3.27,2,4,0,1,0.0,0.1,5.12,SA_103537
60,6,0,1.0,11,5.12,2,3,0,0,0.0,0.1,4.84,SA_103537
18,6,0,1.0,12,4.84,2,1,0,0,0.0,0.1,4.25,SA_103537
14,6,0,1.0,13,4.25,2,3,0,0,0.0,0.1,4.04,SA_103537
113,6,0,1.0,14,4.04,2,6,1,0,0.0,0.1,3.95,SA_103537
46,6,0,1.0,15,3.95,2,1,0,0,0.0,0.1,3.93,SA_103537
10,6,0,1.0,1,0.0,2,1,0,0,0.0,0.1,1.51,SA_103539
20,6,0,1.0,2,1.51,2,2,0,0,0.0,0.1,2.22,SA_103539
22,6,0,1.0,3,2.22,2,1,0,0,0.0,0.1,2.77,SA_103539
105,6,0,1.0,4,2.77,2,0,0,0,0.0,0.1,3.04,SA_103539
2,6,0,3.5,5,3.04,2,4,0,0,0.0,0.1,6.1,SA_103539
91,6,0,1.0,6,6.1,2,4,0,0,0.0,0.1,5.18,SA_103539
32,6,0,1.0,7,5.18,2,3,0,0,0.0,0.1,4.71,SA_103539
40,6,0,1.0,8,4.71,2,6,1,0,0.0,0.1,4.24,SA_103539
48,6,0,1.0,9,4.24,2,1,0,0,0.0,0.1,3.87,SA_103539
4,6,0,1.0,10,3.87,2,0,0,0,0.0,0.1,3.86,SA_103539
72,6,0,1.0,11,3.86,2,3,0,0,0.0,0.1,3.75,SA_103539
24,6,0,1.0,12,3.75,2,2,0,0,0.0,0.1,4.2,SA_103539
80,6,0,1.0,13,4.2,2,3,0,0,0.0,0.1,3.26,SA_103539
54,6,0,1.0,14,3.26,2,3,0,0,0.0,0.1,3.75,SA_103539
58,6,0,1.0,15,3.75,2,1,0,1,0.0,0.1,6.12,SA_103539
76,6,0,1.0,16,6.12,2,2,0,1,0.0,0.1,6.74,SA_103539
60,6,0,1.0,17,6.74,2,3,0,0,0.0,0.1,5.68,SA_103539
18,6,0,1.0,18,5.68,2,0,0,0,0.0,0.1,4.95,SA_103539
14,6,0,1.0,19,4.95,2,0,0,1,0.0,0.3,3.68,SA_103539
113,6,0,1.0,20,3.68,2,4,0,0,0.0,0.3,2.08,SA_103539
46,6,0,1.0,21,2.08,2,2,0,0,0.0,0.3,1.3,SA_103539
68,6,0,1.0,1,0.0,2,2,0,0,0.0,0.1,1.73,SA_103541
36,6,0,1.0,2,1.73,2,4,0,0,0.0,0.1,2.53,SA_103541
42,6,0,1.0,3,2.53,2,3,0,0,0.0,0.1,2.69,SA_103541
44,6,0,1.0,4,2.69,2,2,0,0,0.0,0.1,3.0,SA_103541
8,6,0,1.0,5,3.0,2,0,0,0,0.0,0.1,3.25,SA_103541
64,6,0,1.0,6,3.25,2,0,0,0,0.0,0.1,3.2,SA_103541
10,6,0,1.0,7,3.2,2,1,0,0,0.0,0.1,3.16,SA_103541
20,6,0,1.0,8,3.16,2,2,0,0,0.0,0.1,3.38,SA_103541
22,6,0,1.0,9,3.38,2,3,0,0,0.0,0.1,3.46,SA_103541
105,6,0,1.0,10,3.46,2,4,0,0,0.0,0.1,3.7,SA_103541
2,6,0,3.5,11,3.7,2,4,0,1,0.0,0.1,8.4,SA_103541
91,6,0,1.0,12,8.4,2,3,0,0,0.0,0.1,6.81,SA_103541
32,6,0,1.0,13,6.81,2,6,1,0,0.0,0.1,5.76,SA_103541
40,6,0,1.0,14,5.76,2,5,1,0,0.0,0.1,5.36,SA_103541
48,6,0,1.0,15,5.36,2,1,0,0,0.0,0.1,4.56,SA_103541
4,6,0,1.0,16,4.56,2,4,0,0,0.0,0.1,4.37,SA_103541
72,6,0,1.0,17,4.37,2,2,0,0,0.0,0.1,4.25,SA_103541
24,6,0,1.0,18,4.25,2,1,0,0,0.0,0.1,4.58,SA_103541
80,6,0,1.0,19,4.58,2,2,0,0,0.0,0.3,2.4,SA_103541
54,6,0,1.0,20,2.4,2,6,1,0,0.0,0.3,1.57,SA_103541
58,6,0,1.0,21,1.57,2,0,0,0,0.0,0.3,1.14,SA_103541
76,6,0,1.0,22,1.14,2,1,0,0,0.0,0.3,0.73,SA_103541
60,6,0,1.0,23,0.73,2,4,0,0,0.0,0.3,1.59,SA_103541
18,6,0,1.0,24,1.59,2,1,0,0,0.0,0.3,1.05,SA_103541
14,6,0,1.0,25,1.05,2,1,0,1,0.0,0.3,2.2,SA_103541
113,6,0,1.0,26,2.2,2,1,0,0,0.0,0.3,2.08,SA_103541
46,6,0,1.0,27,2.08,2,5,1,0,0.0,0.3,1.11,SA_103541
47,6,0,1.0,1,0.0,2,1,0,0,0.0,0.1,0.92,SA_103542
114,6,0,1.0,2,0.92,2,2,0,0,0.0,0.1,2.35,SA_103542
15,6,0,1.0,3,2.35,2,0,0,0,0.0,0.1,2.18,SA_103542
19,6,0,1.0,4,2.18,2,6,1,0,0.0,0.1,3.19,SA_103542
61,6,0,1.0,5,3.19,2,3,0,0,0.0,0.1,3.43,SA_103542
77,7,0,1.0,6,3.43,2,1,0,0,0.0,0.1,3.5,SA_103542
59,7,0,1.0,7,3.5,2,4,0,0,0.0,0.1,3.42,SA_103542
55,7,0,1.0,8,3.42,2,1,0,0,0.0,0.1,3.64,SA_103542
81,7,0,1.0,9,3.64,2,4,0,0,0.0,0.1,3.67,SA_103542
25,7,0,1.0,10,3.67,2,2,0,0,0.0,0.1,4.02,SA_103542
73,7,0,1.0,11,4.02,2,4,0,0,0.0,0.1,3.97,SA_103542
5,7,0,1.0,12,3.97,2,3,0,0,0.0,0.1,3.95,SA_103542
